offense,hfa,defense,ppa
Hawai'i,1.0,Vanderbilt,1.0359877217814513
Hawai'i,1.0,Vanderbilt,3.7179097860106776
Vanderbilt,-1.0,Hawai'i,-0.1951535561947866
Vanderbilt,-1.0,Hawai'i,0.9188901711324089
Vanderbilt,-1.0,Hawai'i,1.032622651582865
Vanderbilt,-1.0,Hawai'i,0.1106253034395996
Vanderbilt,-1.0,Hawai'i,-0.8286487168543601
Hawai'i,1.0,Vanderbilt,0.1104175997643273
Hawai'i,1.0,Vanderbilt,1.253659278461976
Hawai'i,1.0,Vanderbilt,-0.4922124363662006
Vanderbilt,-1.0,Hawai'i,-0.04789648957461967
Vanderbilt,-1.0,Hawai'i,1.6945481349364933
Vanderbilt,-1.0,Hawai'i,-0.6439997383019928
Vanderbilt,-1.0,Hawai'i,1.695892912504016
Vanderbilt,-1.0,Hawai'i,1.0437649955693085
Vanderbilt,-1.0,Hawai'i,0.296402392854205
Hawai'i,1.0,Vanderbilt,0.3134822593753178
Hawai'i,1.0,Vanderbilt,-0.174592780368566
Hawai'i,1.0,Vanderbilt,0.305899723171476
Vanderbilt,-1.0,Hawai'i,-0.8334176637748527
Vanderbilt,-1.0,Hawai'i,2.1527674705732487
Vanderbilt,-1.0,Hawai'i,-0.017336858055032
Vanderbilt,-1.0,Hawai'i,-0.317714797399509
Vanderbilt,-1.0,Hawai'i,0.938021275120443
Hawai'i,1.0,Vanderbilt,0.08868893535470244
Hawai'i,1.0,Vanderbilt,-0.5369222363997892
Vanderbilt,-1.0,Hawai'i,0.0927395188594593
Vanderbilt,-1.0,Hawai'i,0.9056862167810004
Vanderbilt,-1.0,Hawai'i,-0.7221421996351935
Vanderbilt,-1.0,Hawai'i,3.4454583059258286
Vanderbilt,-1.0,Hawai'i,0.118469971546051
Vanderbilt,-1.0,Hawai'i,2.513826842249442
Hawai'i,1.0,Vanderbilt,0.0201256568849252
Hawai'i,1.0,Vanderbilt,-2.24533806763373
Vanderbilt,-1.0,Hawai'i,2.1176315139538797
Vanderbilt,-1.0,Hawai'i,0.2339199321025055
Vanderbilt,-1.0,Hawai'i,2.5300945420359255
Vanderbilt,-1.0,Hawai'i,6.696795618867632
Vanderbilt,-1.0,Hawai'i,-1.1077677360468863
Vanderbilt,-1.0,Hawai'i,1.994339619014891
Vanderbilt,-1.0,Hawai'i,-0.8372206360227173
Vanderbilt,-1.0,Hawai'i,0.2535916965572634
Vanderbilt,-1.0,Hawai'i,0.07438453789675
Hawai'i,1.0,Vanderbilt,-0.2184310249941177
Hawai'i,1.0,Vanderbilt,-0.03751467403873135
Vanderbilt,-1.0,Hawai'i,0.1088137823196469
Vanderbilt,-1.0,Hawai'i,-1.0644407341429556
Vanderbilt,-1.0,Hawai'i,-0.310131189369969
Vanderbilt,-1.0,Hawai'i,-0.95159657347007
Hawai'i,1.0,Vanderbilt,-0.098522001264528
Hawai'i,1.0,Vanderbilt,1.1277897929143155
Hawai'i,1.0,Vanderbilt,1.3846699650971743
Hawai'i,1.0,Vanderbilt,-1.4372843166189264
Hawai'i,1.0,Vanderbilt,1.2000319286397794
Vanderbilt,-1.0,Hawai'i,-0.1607620955039497
Vanderbilt,-1.0,Hawai'i,0.1090631414379397
Vanderbilt,-1.0,Hawai'i,1.904074367735907
Vanderbilt,-1.0,Hawai'i,-0.182910644371269
Vanderbilt,-1.0,Hawai'i,2.607148468017737
Hawai'i,1.0,Vanderbilt,2.1001010583838617
Hawai'i,1.0,Vanderbilt,-0.2366089144620603
Hawai'i,1.0,Vanderbilt,-0.8424218332734518
Vanderbilt,-1.0,Hawai'i,-1.3441837386860085
Vanderbilt,-1.0,Hawai'i,-0.2753296909456502
Utah State,-1.0,Alabama,-0.6978431197964498
Utah State,-1.0,Alabama,-0.24907228640263404
Alabama,1.0,Utah State,-0.3446420231971743
Utah State,-1.0,Alabama,-0.5874795431016855
Alabama,1.0,Utah State,-1.1247712359915258
Alabama,1.0,Utah State,-0.232932636386652
Utah State,-1.0,Alabama,-0.15222912011238687
Alabama,1.0,Utah State,0.180209804991055
Alabama,1.0,Utah State,-0.315798379566314
Utah State,-1.0,Alabama,-1.0163607520985618
Alabama,1.0,Utah State,1.094285718541039
Alabama,1.0,Utah State,0.906633495178447
Alabama,1.0,Utah State,0.2725044215108985
Alabama,1.0,Utah State,-0.6826943418454315
Alabama,1.0,Utah State,1.675273027642513
Utah State,-1.0,Alabama,-0.7029700220436519
Utah State,-1.0,Alabama,-0.15871308844886392
Alabama,1.0,Utah State,3.6620739190103153
Utah State,-1.0,Alabama,1.8308316053343825
Utah State,-1.0,Alabama,0.7081222799232592
Utah State,-1.0,Alabama,-1.2589120202926765
Alabama,1.0,Utah State,-0.9864556271674072
Alabama,1.0,Utah State,0.8547798076767883
Alabama,1.0,Utah State,-0.2817600859254661
Alabama,1.0,Utah State,0.6253919140241935
Alabama,1.0,Utah State,-0.014669983632882
Utah State,-1.0,Alabama,-0.7029700220436519
Utah State,-1.0,Alabama,-0.4311967026252628
Alabama,1.0,Utah State,0.494643564223079
Utah State,-1.0,Alabama,-0.7029700220436519
Alabama,1.0,Utah State,3.0459623803641236
Alabama,1.0,Utah State,-0.1371356101207495
Alabama,1.0,Utah State,2.3338902404479605
Utah State,-1.0,Alabama,-0.8014893508157099
Utah State,-1.0,Alabama,-0.13329329160465786
Alabama,1.0,Utah State,0.255452006853528
Utah State,-1.0,Alabama,-0.1142886249388964
Utah State,-1.0,Alabama,-0.5448987305935296
Alabama,1.0,Utah State,0.6473671294139649
Utah State,-1.0,Alabama,0.3855228600463665
Utah State,-1.0,Alabama,-1.087427766848994
Utah State,-1.0,Alabama,2.6610643655534956
Utah State,-1.0,Alabama,-0.1504912861657514
Utah State,-1.0,Alabama,-0.1567873412700216
Utah State,-1.0,Alabama,-0.9268930255340457
Alabama,1.0,Utah State,0.06731302715239185
Utah State,-1.0,Alabama,-0.2595333371439592
Utah State,-1.0,Alabama,-0.40514721706227874
Utah State,-1.0,Alabama,0.6906032640622382
Utah State,-1.0,Alabama,0.6193952681357987
Utah State,-1.0,Alabama,-0.6635396658703278
Utah State,-1.0,Alabama,2.3054997807665796
Utah State,-1.0,Alabama,-0.6630222646782312
Alabama,1.0,Utah State,-0.16846587405937985
Alabama,1.0,Utah State,0.1079221455143812
Alabama,1.0,Utah State,-0.645681736562203
Utah State,-1.0,Alabama,-0.1807619553029143
Utah State,-1.0,Alabama,0.2077272144937863
Utah State,-1.0,Alabama,0.8464811988659005
Utah State,-1.0,Alabama,-0.4710097256430323
Utah State,-1.0,Alabama,-0.0922883296585919
Alabama,1.0,Utah State,1.7243532907388086
Alabama,1.0,Utah State,-2.1296009474871207
Alabama,1.0,Utah State,2.6678456790022835
Alabama,1.0,Utah State,-1.5761553525750607
Alabama,1.0,Utah State,-1.178845930001705
Arkansas,1.0,Cincinnati,-0.5199125839790238
Cincinnati,-1.0,Arkansas,0.7798657646139997
Cincinnati,-1.0,Arkansas,0.0945451165334843
Cincinnati,-1.0,Arkansas,-0.6292774000892614
Cincinnati,-1.0,Arkansas,-1.7613178222780324
Cincinnati,-1.0,Arkansas,2.0526490908395907
Arkansas,1.0,Cincinnati,-1.5038189381576905
Arkansas,1.0,Cincinnati,2.558199089565083
Cincinnati,-1.0,Arkansas,-0.5874795431016855
Cincinnati,-1.0,Arkansas,-0.46259535606370505
Arkansas,1.0,Cincinnati,-0.3446420231971743
Cincinnati,-1.0,Arkansas,-0.046112472291792
Cincinnati,-1.0,Arkansas,0.2861304817108225
Cincinnati,-1.0,Arkansas,0.4472607692989265
Arkansas,1.0,Cincinnati,1.2388651878297718
Arkansas,1.0,Cincinnati,-0.15382568220152135
Cincinnati,-1.0,Arkansas,-0.625577595101671
Arkansas,1.0,Cincinnati,-0.16758684303650373
Arkansas,1.0,Cincinnati,1.3494885320214403
Arkansas,1.0,Cincinnati,1.6728860514418917
Arkansas,1.0,Cincinnati,0.2761226236445111
Arkansas,1.0,Cincinnati,-0.3527814783741813
Cincinnati,-1.0,Arkansas,-0.2366097161141063
Arkansas,1.0,Cincinnati,-0.1488498506411844
Arkansas,1.0,Cincinnati,-1.208720829146392
Arkansas,1.0,Cincinnati,-0.4309799951978805
Arkansas,1.0,Cincinnati,-0.1667975788008905
Cincinnati,-1.0,Arkansas,2.909543710538035
Cincinnati,-1.0,Arkansas,-0.1162027181056828
Cincinnati,-1.0,Arkansas,-0.4430810195122044
Arkansas,1.0,Cincinnati,0.38679889659614647
Arkansas,1.0,Cincinnati,1.0891154939675118
Arkansas,1.0,Cincinnati,2.0806700411798946
Cincinnati,-1.0,Arkansas,1.0272443261435713
Cincinnati,-1.0,Arkansas,-0.2957674139440157
Cincinnati,-1.0,Arkansas,-0.244233951048855
Cincinnati,-1.0,Arkansas,0.075249150719522
Cincinnati,-1.0,Arkansas,2.43857769152992
Arkansas,1.0,Cincinnati,-0.45260367932203766
Arkansas,1.0,Cincinnati,-0.2065836762103883
Arkansas,1.0,Cincinnati,0.324966017128496
Arkansas,1.0,Cincinnati,-0.126302256434185
Arkansas,1.0,Cincinnati,-0.4365443430125836
Cincinnati,-1.0,Arkansas,0.2724195167880144
Arkansas,1.0,Cincinnati,-0.4136553890915255
Arkansas,1.0,Cincinnati,-0.5668749169380414
Arkansas,1.0,Cincinnati,0.8592460662008481
Arkansas,1.0,Cincinnati,-0.0558269791892986
Arkansas,1.0,Cincinnati,0.388417189732414
Arkansas,1.0,Cincinnati,-0.368994498525638
Cincinnati,-1.0,Arkansas,-0.5199125839790238
Cincinnati,-1.0,Arkansas,0.6341416106286937
Arkansas,1.0,Cincinnati,0.20527425780596875
Cincinnati,-1.0,Arkansas,-1.1376140216478048
Cincinnati,-1.0,Arkansas,0.9104368550610653
Cincinnati,-1.0,Arkansas,0.5083059148618289
Cincinnati,-1.0,Arkansas,-0.6841550241957303
Cincinnati,-1.0,Arkansas,-0.285519714780971
Arkansas,1.0,Cincinnati,-0.7029700220436519
Arkansas,1.0,Cincinnati,-0.29282347426074384
Arkansas,1.0,Cincinnati,2.316648011882042
Arkansas,1.0,Cincinnati,-0.4315308590496248
Arkansas,1.0,Cincinnati,0.0976663916815763
Arkansas,1.0,Cincinnati,1.5474776633772596
Arkansas,1.0,Cincinnati,0.6402126346324764
Arkansas,1.0,Cincinnati,-0.3377843039747627
Arkansas,1.0,Cincinnati,-0.7596092409960598
Arkansas,1.0,Cincinnati,-1.2008652572269245
Florida,1.0,Utah,0.7799338036495964
Florida,1.0,Utah,-0.2617633192757456
Florida,1.0,Utah,1.6994296025568705
Florida,1.0,Utah,0.6717679825455019
Florida,1.0,Utah,1.4377874557151005
Florida,1.0,Utah,-0.4199785122886155
Utah,-1.0,Florida,-0.46182849902011913
Utah,-1.0,Florida,-0.13715441731791245
Florida,1.0,Utah,1.7542240057220173
Florida,1.0,Utah,-0.4117922810157673
Florida,1.0,Utah,-0.29989279363917287
Florida,1.0,Utah,0.9233774581726664
Florida,1.0,Utah,0.193301563662509
Florida,1.0,Utah,-0.582162948867602
Florida,1.0,Utah,1.213235297672098
Utah,-1.0,Florida,0.4226018660572333
Utah,-1.0,Florida,0.7113806413121412
Utah,-1.0,Florida,0.295635896925372
Utah,-1.0,Florida,-0.5264159818055487
Utah,-1.0,Florida,0.855361257792086
Utah,-1.0,Florida,-0.285086032247587
Utah,-1.0,Florida,-0.803448653771122
Florida,1.0,Utah,-0.36548578366266504
Florida,1.0,Utah,-0.19833545071522973
Utah,-1.0,Florida,-0.7828922522763084
Utah,-1.0,Florida,1.1362040594700105
Utah,-1.0,Florida,-0.262946006262057
Utah,-1.0,Florida,-0.179494976485374
Florida,1.0,Utah,0.1018198743557602
Florida,1.0,Utah,3.7395920577656128
Utah,-1.0,Florida,1.2667698043995337
Florida,1.0,Utah,0.0855067756440384
Utah,-1.0,Florida,0.6473671294139649
Utah,-1.0,Florida,1.8558954949212332
Utah,-1.0,Florida,0.6916479450906062
Utah,-1.0,Florida,-0.127579041757864
Utah,-1.0,Florida,-0.046112472291792
Utah,-1.0,Florida,-0.574302904524016
Utah,-1.0,Florida,0.419247331226686
Utah,-1.0,Florida,-0.724210162305985
Utah,-1.0,Florida,-0.16119157507711
Utah,-1.0,Florida,-4.214246025143899
Florida,1.0,Utah,1.1503126580625258
Florida,1.0,Utah,0.0744071295691082
Utah,-1.0,Florida,-0.23728395737570995
Utah,-1.0,Florida,-0.137789272807055
Utah,-1.0,Florida,-0.6215061842869627
Utah,-1.0,Florida,0.0688059807533144
Utah,-1.0,Florida,0.9291242843267683
Utah,-1.0,Florida,1.1247655821156697
Utah,-1.0,Florida,2.196754630327211
Florida,1.0,Utah,0.9727785135184703
Florida,1.0,Utah,-0.832121971652949
Florida,1.0,Utah,1.2944967257894184
Florida,1.0,Utah,0.6367847307431815
Florida,1.0,Utah,2.027192947328047
Utah,-1.0,Florida,1.0776993977570706
Utah,-1.0,Florida,0.4026034463137036
Utah,-1.0,Florida,-0.4596627257170223
Utah,-1.0,Florida,0.4865052754922522
Utah,-1.0,Florida,0.880978368195132
Utah,-1.0,Florida,-0.017336858055032
Utah,-1.0,Florida,2.482030622823945
Florida,1.0,Utah,-0.45260367932203766
Florida,1.0,Utah,-0.08212860423373947
Florida,1.0,Utah,-0.6439997383019928
Florida,1.0,Utah,-0.063267952570744
Florida,1.0,Utah,-0.3792307040527926
Florida,1.0,Utah,-0.4538654387692507
Florida,1.0,Utah,1.2531871535220434
Florida,1.0,Utah,-0.0217352641607655
Florida,1.0,Utah,1.1371866342138426
Florida,1.0,Utah,-0.435900504741669
Florida,1.0,Utah,1.900352237473006
Utah,-1.0,Florida,2.614731244755923
Florida,1.0,Utah,-0.6979456564143147
Oregon,0.0,Georgia,0.3040362457915165
Oregon,0.0,Georgia,-0.141888141851558
Oregon,0.0,Georgia,-0.8457687366186873
Georgia,0.0,Oregon,-0.103053233199689
Georgia,0.0,Oregon,0.28760399331917963
Oregon,0.0,Georgia,-0.5636556424854965
Oregon,0.0,Georgia,0.644225186076682
Oregon,0.0,Georgia,1.0824152106781924
Georgia,0.0,Oregon,-0.118978122830228
Oregon,0.0,Georgia,-0.4522778946200265
Oregon,0.0,Georgia,-0.1884214352727174
Georgia,0.0,Oregon,0.5275875171227007
Georgia,0.0,Oregon,-0.0884321258012219
Georgia,0.0,Oregon,0.07004184578596107
Georgia,0.0,Oregon,0.6136779751054151
Oregon,0.0,Georgia,-0.2434763543774955
Oregon,0.0,Georgia,0.461182903271009
Oregon,0.0,Georgia,1.2287326305912687
Oregon,0.0,Georgia,-0.413647232243223
Georgia,0.0,Oregon,1.4011973565469624
Georgia,0.0,Oregon,0.24145655683675837
Georgia,0.0,Oregon,7.059617638197273
Oregon,0.0,Georgia,-0.1408898471373875
Oregon,0.0,Georgia,-0.6570525227785584
Oregon,0.0,Georgia,1.1110379268620463
Oregon,0.0,Georgia,-0.3806556556875585
Georgia,0.0,Oregon,0.0753631044225715
Georgia,0.0,Oregon,0.0743370478121433
Georgia,0.0,Oregon,2.0561128140471148
Oregon,0.0,Georgia,0.5033297319388464
Georgia,0.0,Oregon,0.075035529409716
Georgia,0.0,Oregon,0.077091139010788
Georgia,0.0,Oregon,0.5617936097896868
Georgia,0.0,Oregon,-0.3623882030735057
Oregon,0.0,Georgia,-0.3463709171906278
Oregon,0.0,Georgia,-0.0671453825415451
Oregon,0.0,Georgia,-0.3036241482794448
Georgia,0.0,Oregon,-0.231783379754889
Oregon,0.0,Georgia,0.037899501555332
Oregon,0.0,Georgia,0.8414248134589123
Oregon,0.0,Georgia,0.512285959651141
Oregon,0.0,Georgia,0.9532480582327894
Oregon,0.0,Georgia,1.2321065178353567
Oregon,0.0,Georgia,0.947603008206432
Oregon,0.0,Georgia,-0.04461511769139115
Oregon,0.0,Georgia,0.02956616203002139
Oregon,0.0,Georgia,0.4822221999178051
Georgia,0.0,Oregon,-0.355927635938414
Miami (OH),-1.0,Kentucky,-1.065701080215459
Miami (OH),-1.0,Kentucky,-0.6889268549806947
Miami (OH),-1.0,Kentucky,1.3205858320567887
Miami (OH),-1.0,Kentucky,0.34844572143239
Miami (OH),-1.0,Kentucky,2.439855463165722
Kentucky,1.0,Miami (OH),0.73596654934212
Miami (OH),-1.0,Kentucky,-0.1660250563858484
Miami (OH),-1.0,Kentucky,-1.6158025729174668
Kentucky,1.0,Miami (OH),-0.367641675563645
Kentucky,1.0,Miami (OH),1.3159203308802674
Kentucky,1.0,Miami (OH),-0.3389309242869896
Kentucky,1.0,Miami (OH),-0.5661525320140282
Kentucky,1.0,Miami (OH),-0.666632463892519
Kentucky,1.0,Miami (OH),-0.1686350677656265
Kentucky,1.0,Miami (OH),0.101686266873002
Miami (OH),-1.0,Kentucky,-0.24672188323678768
Miami (OH),-1.0,Kentucky,0.0335339343644021
Kentucky,1.0,Miami (OH),-0.179494976485374
Miami (OH),-1.0,Kentucky,-0.2957674139440157
Miami (OH),-1.0,Kentucky,1.71451018386691
Miami (OH),-1.0,Kentucky,-1.087995077167328
Kentucky,1.0,Miami (OH),0.184964409309442
Miami (OH),-1.0,Kentucky,-0.1142886249388964
Miami (OH),-1.0,Kentucky,1.9641570615061033
Miami (OH),-1.0,Kentucky,0.3963761743968001
Miami (OH),-1.0,Kentucky,2.618704551873658
Miami (OH),-1.0,Kentucky,-0.1108700500197327
Miami (OH),-1.0,Kentucky,-0.093321625768295
Miami (OH),-1.0,Kentucky,-0.278637423341049
Kentucky,1.0,Miami (OH),-0.1142886249388964
Kentucky,1.0,Miami (OH),0.0912547629899487
Kentucky,1.0,Miami (OH),0.8580719709789344
Kentucky,1.0,Miami (OH),-0.4238622892911614
Miami (OH),-1.0,Kentucky,-0.6622137678957802
Miami (OH),-1.0,Kentucky,-0.289762789645283
Kentucky,1.0,Miami (OH),-0.6002320779981093
Kentucky,1.0,Miami (OH),-0.1975844330204505
Kentucky,1.0,Miami (OH),-0.0749572321534195
Miami (OH),-1.0,Kentucky,-0.1622709044233037
Miami (OH),-1.0,Kentucky,0.1079829861526723
Kentucky,1.0,Miami (OH),-0.3882045720730636
Kentucky,1.0,Miami (OH),1.2922380688910415
Kentucky,1.0,Miami (OH),-1.1247712359915258
Miami (OH),-1.0,Kentucky,-0.1142886249388964
Miami (OH),-1.0,Kentucky,-0.8530905486726476
Miami (OH),-1.0,Kentucky,0.3305475868509493
Miami (OH),-1.0,Kentucky,-1.1590089706435955
Miami (OH),-1.0,Kentucky,-0.0758857249965158
Troy,-1.0,Ole Miss,-0.1142886249388964
Troy,-1.0,Ole Miss,-0.1622709044233037
Troy,-1.0,Ole Miss,-0.4117922810157673
Troy,-1.0,Ole Miss,-1.33490607439753
Ole Miss,1.0,Troy,0.0855067756440384
Ole Miss,1.0,Troy,0.3855228600463665
Ole Miss,1.0,Troy,-0.4312315431359401
Ole Miss,1.0,Troy,1.0033161866921176
Ole Miss,1.0,Troy,-0.9258054961347764
Ole Miss,1.0,Troy,-0.23344655053823435
Troy,-1.0,Ole Miss,-0.16043022196263834
Troy,-1.0,Ole Miss,-0.19143355574122722
Troy,-1.0,Ole Miss,1.3903372503838387
Troy,-1.0,Ole Miss,-1.1000424809387441
Troy,-1.0,Ole Miss,-0.07092508880924608
Ole Miss,1.0,Troy,-0.23306550564546488
Ole Miss,1.0,Troy,2.7188416606979153
Ole Miss,1.0,Troy,0.311949491413406
Ole Miss,1.0,Troy,-0.182910644371269
Ole Miss,1.0,Troy,2.544830284062861
Troy,-1.0,Ole Miss,-1.471895814414233
Troy,-1.0,Ole Miss,1.1501499665715995
Troy,-1.0,Ole Miss,-1.3571567025283562
Troy,-1.0,Ole Miss,-0.29039755540166023
Ole Miss,1.0,Troy,-0.6861929923492786
Ole Miss,1.0,Troy,0.3539053334039615
Ole Miss,1.0,Troy,1.8250155726796875
Ole Miss,1.0,Troy,-0.068555846552508
Ole Miss,1.0,Troy,-0.029486254339333
Ole Miss,1.0,Troy,0.357509452288101
Ole Miss,1.0,Troy,0.251663043377469
Ole Miss,1.0,Troy,1.213235297672098
Troy,-1.0,Ole Miss,-0.2284411734150149
Ole Miss,1.0,Troy,1.1984131928220432
Ole Miss,1.0,Troy,1.9530422355177155
Ole Miss,1.0,Troy,0.3867807823815586
Ole Miss,1.0,Troy,-1.1134376323179325
Ole Miss,1.0,Troy,3.794791866347408
Ole Miss,1.0,Troy,-0.137920755833621
Ole Miss,1.0,Troy,1.105150462811631
Ole Miss,1.0,Troy,2.067936525322223
Troy,-1.0,Ole Miss,-0.45260367932203766
Ole Miss,1.0,Troy,-1.0670735924396633
Troy,-1.0,Ole Miss,0.36087542828575
Ole Miss,1.0,Troy,-0.45260367932203766
Ole Miss,1.0,Troy,2.160176017664053
Ole Miss,1.0,Troy,-1.246168530373263
Ole Miss,1.0,Troy,0.25060127717949
Ole Miss,1.0,Troy,-0.772174202715993
Ole Miss,1.0,Troy,-0.2445355355916945
Troy,-1.0,Ole Miss,-0.1162027181056828
Troy,-1.0,Ole Miss,-0.5780286279601315
Troy,-1.0,Ole Miss,-0.6289717041179196
Troy,-1.0,Ole Miss,0.1582570167830397
Troy,-1.0,Ole Miss,1.1877266821035963
Troy,-1.0,Ole Miss,0.1992959833323143
Troy,-1.0,Ole Miss,-2.7200763960324945
Ole Miss,1.0,Troy,-0.1462695033279216
Troy,-1.0,Ole Miss,-0.2366097161141063
Troy,-1.0,Ole Miss,0.3101277900852572
Troy,-1.0,Ole Miss,0.187584390889809
Troy,-1.0,Ole Miss,0.804255472304201
Troy,-1.0,Ole Miss,-0.523234095246118
Troy,-1.0,Ole Miss,-0.413137785818898
Ole Miss,1.0,Troy,0.9934753748705925
Ole Miss,1.0,Troy,-0.4208823601278837
Ole Miss,1.0,Troy,-0.3079777569559656
Ole Miss,1.0,Troy,-0.1107849806491448
Ole Miss,1.0,Troy,1.3642769572977933
Ole Miss,1.0,Troy,-0.1319374071745773
Ole Miss,1.0,Troy,-0.3827414875574711
Mississippi State,1.0,Memphis,0.5201090189554929
Mississippi State,1.0,Memphis,-0.4251117664036599
Mississippi State,1.0,Memphis,-1.0507069190375147
Mississippi State,1.0,Memphis,-0.5261823376010624
Mississippi State,1.0,Memphis,0.2927727793327665
Memphis,-1.0,Mississippi State,-1.548221265043729
Mississippi State,1.0,Memphis,-0.05451762657628478
Mississippi State,1.0,Memphis,0.0928537506515159
Mississippi State,1.0,Memphis,0.5570525196320233
Mississippi State,1.0,Memphis,0.2238966589405024
Mississippi State,1.0,Memphis,-0.22620936096334
Memphis,-1.0,Mississippi State,-0.600458473868767
Memphis,-1.0,Mississippi State,-0.158911195567058
Memphis,-1.0,Mississippi State,-0.4343464380810516
Mississippi State,1.0,Memphis,-0.673782181215797
Mississippi State,1.0,Memphis,-0.596824390353605
Mississippi State,1.0,Memphis,2.45399822917955
Memphis,-1.0,Mississippi State,-0.2408962942904136
Mississippi State,1.0,Memphis,0.0928537506515159
Mississippi State,1.0,Memphis,-0.1007251569352445
Mississippi State,1.0,Memphis,-0.476893758740638
Mississippi State,1.0,Memphis,2.544830284062861
Mississippi State,1.0,Memphis,0.1106144250151839
Mississippi State,1.0,Memphis,-0.1677935349284923
Mississippi State,1.0,Memphis,1.4011973565469624
Mississippi State,1.0,Memphis,0.9315823230417933
Memphis,-1.0,Mississippi State,-0.4062307312880424
Memphis,-1.0,Mississippi State,3.841411932121373
Mississippi State,1.0,Memphis,0.0945451165334843
Mississippi State,1.0,Memphis,1.2263093990441618
Mississippi State,1.0,Memphis,0.345257937612164
Mississippi State,1.0,Memphis,-0.5595020517787095
Memphis,-1.0,Mississippi State,0.1104175997643273
Memphis,-1.0,Mississippi State,0.5153922457239997
Memphis,-1.0,Mississippi State,-0.92815106712973
Memphis,-1.0,Mississippi State,-0.337068302219258
Memphis,-1.0,Mississippi State,1.5097663052806585
Memphis,-1.0,Mississippi State,-0.2578378787201336
Mississippi State,1.0,Memphis,-0.2957674139440157
Mississippi State,1.0,Memphis,-0.504093995421519
Memphis,-1.0,Mississippi State,1.3726540681019745
Memphis,-1.0,Mississippi State,0.4473056556699185
Memphis,-1.0,Mississippi State,0.34870836824539
Memphis,-1.0,Mississippi State,0.3043514908412135
Memphis,-1.0,Mississippi State,1.145977035498088
Memphis,-1.0,Mississippi State,0.938021275120443
Mississippi State,1.0,Memphis,-0.2585563392598456
Mississippi State,1.0,Memphis,-0.2434763543774955
Mississippi State,1.0,Memphis,-0.548127712470997
Mississippi State,1.0,Memphis,-0.377401495909348
Georgia State,-1.0,South Carolina,0.3333748010525683
Georgia State,-1.0,South Carolina,2.980365844530322
Georgia State,-1.0,South Carolina,0.076570349594624
Georgia State,-1.0,South Carolina,-0.6698279832427336
Georgia State,-1.0,South Carolina,0.7773690050021266
Georgia State,-1.0,South Carolina,-0.1885388219160615
Georgia State,-1.0,South Carolina,0.142766146577829
Georgia State,-1.0,South Carolina,-0.2926698910737835
Georgia State,-1.0,South Carolina,-4.08165433080357
South Carolina,1.0,Georgia State,0.8672445366681929
South Carolina,1.0,Georgia State,-0.8833398767918083
South Carolina,1.0,Georgia State,0.8896830445833981
South Carolina,1.0,Georgia State,-0.4117922810157673
Georgia State,-1.0,South Carolina,-0.0700258805898928
Georgia State,-1.0,South Carolina,-0.27665812720507077
South Carolina,1.0,Georgia State,-1.069860722866995
Georgia State,-1.0,South Carolina,-0.0884321258012219
South Carolina,1.0,Georgia State,0.077675021178715
South Carolina,1.0,Georgia State,0.2064735697081305
South Carolina,1.0,Georgia State,-0.4869294639262575
South Carolina,1.0,Georgia State,1.895944005887923
South Carolina,1.0,Georgia State,0.938021275120443
Georgia State,-1.0,South Carolina,-0.2837645034387206
Georgia State,-1.0,South Carolina,-0.6682120541023426
Georgia State,-1.0,South Carolina,-0.0393109446292623
Georgia State,-1.0,South Carolina,-0.06906703968561523
South Carolina,1.0,Georgia State,-0.3648977045566397
South Carolina,1.0,Georgia State,-0.6918622905019662
Georgia State,-1.0,South Carolina,0.34844572143239
Georgia State,-1.0,South Carolina,0.305899723171476
Georgia State,-1.0,South Carolina,-0.28628930380234063
Georgia State,-1.0,South Carolina,0.129990496656621
South Carolina,1.0,Georgia State,0.5201090189554929
South Carolina,1.0,Georgia State,3.3814547517476408
South Carolina,1.0,Georgia State,-0.45260367932203766
Georgia State,-1.0,South Carolina,-0.1686350677656265
Georgia State,-1.0,South Carolina,-0.223222881676234
Georgia State,-1.0,South Carolina,1.708717193805688
Georgia State,-1.0,South Carolina,-1.1206549427758625
Georgia State,-1.0,South Carolina,2.3338902404479605
South Carolina,1.0,Georgia State,1.252308359788624
South Carolina,1.0,Georgia State,-0.3217458478426334
South Carolina,1.0,Georgia State,-0.3100175172690756
South Carolina,1.0,Georgia State,0.5832409660496491
Georgia State,-1.0,South Carolina,-0.1050095822748167
Georgia State,-1.0,South Carolina,-0.2957674139440157
Georgia State,-1.0,South Carolina,-0.0933867271711355
Georgia State,-1.0,South Carolina,1.2241922501451379
Georgia State,-1.0,South Carolina,-0.38957139609757085
South Carolina,1.0,Georgia State,-0.1248442803913914
South Carolina,1.0,Georgia State,0.1106144250151839
South Carolina,1.0,Georgia State,-0.4444788923832324
Georgia State,-1.0,South Carolina,0.01196638197043498
South Carolina,1.0,Georgia State,-0.8754062963007367
South Carolina,1.0,Georgia State,-0.27972506139550823
Georgia State,-1.0,South Carolina,-0.9133346639440578
Georgia State,-1.0,South Carolina,3.949812907800184
Georgia State,-1.0,South Carolina,-0.8568313524572986
Georgia State,-1.0,South Carolina,-0.3710156688225475
South Carolina,1.0,Georgia State,-0.9199637917398017
South Carolina,1.0,Georgia State,-0.7209907151370337
Georgia State,-1.0,South Carolina,-0.14561440438218298
Georgia State,-1.0,South Carolina,-0.35628806376450584
Georgia State,-1.0,South Carolina,3.5596472357761355
